dataset_id,geo_id,year,variable,value
1,US24009,2018,GDP Percent change from preceding period,-14.3
1,US24009,2019,GDP Percent change from preceding period,3.6
1,US24011,2016,County-level Real GDP,1303950
1,US24011,2017,County-level Real GDP,1308845
1,US24011,2018,County-level Real GDP,1336175
1,US24011,2019,County-level Real GDP,1360553
1,US24011,2017,GDP Percent change from preceding period,0.4
1,US24011,2018,GDP Percent change from preceding period,2.1
1,US24011,2019,GDP Percent change from preceding period,1.8
1,US24013,2016,County-level Real GDP,5626279
1,US24013,2017,County-level Real GDP,5799177
1,US24013,2018,County-level Real GDP,5753274
1,US24013,2019,County-level Real GDP,5956989
1,US24013,2017,GDP Percent change from preceding period,3.1
1,US24013,2018,GDP Percent change from preceding period,-0.8
1,US24013,2019,GDP Percent change from preceding period,3.5
1,US24015,2016,County-level Real GDP,3948389
1,US24015,2017,County-level Real GDP,4049957
1,US24015,2018,County-level Real GDP,4493637
1,US24015,2019,County-level Real GDP,4630750
1,US24015,2017,GDP Percent change from preceding period,2.6
1,US24015,2018,GDP Percent change from preceding period,11
1,US24015,2019,GDP Percent change from preceding period,3.1
1,US24017,2016,County-level Real GDP,5237561
1,US24017,2017,County-level Real GDP,5375492
1,US24017,2018,County-level Real GDP,5101843
1,US24017,2019,County-level Real GDP,5118657
1,US24017,2017,GDP Percent change from preceding period,2.6
1,US24017,2018,GDP Percent change from preceding period,-5.1
1,US24017,2019,GDP Percent change from preceding period,0.3
1,US24019,2016,County-level Real GDP,1226402
1,US24019,2017,County-level Real GDP,1229254
1,US24019,2018,County-level Real GDP,1212044
1,US24019,2019,County-level Real GDP,1270180
1,US24019,2017,GDP Percent change from preceding period,0.2
1,US24019,2018,GDP Percent change from preceding period,-1.4
1,US24019,2019,GDP Percent change from preceding period,4.8
1,US24021,2016,County-level Real GDP,11739958
1,US24021,2017,County-level Real GDP,11675170
1,US24021,2018,County-level Real GDP,11994094
1,US24021,2019,County-level Real GDP,12408352
1,US24021,2017,GDP Percent change from preceding period,-0.6
1,US24021,2018,GDP Percent change from preceding period,2.7
1,US24021,2019,GDP Percent change from preceding period,3.5
1,US24023,2016,County-level Real GDP,1182837
1,US24023,2017,County-level Real GDP,1224268
1,US24023,2018,County-level Real GDP,1218865
1,US24023,2019,County-level Real GDP,1292477
1,US24023,2017,GDP Percent change from preceding period,3.5
1,US24023,2018,GDP Percent change from preceding period,-0.4
1,US24023,2019,GDP Percent change from preceding period,6
1,US24025,2016,County-level Real GDP,11404085
1,US24025,2017,County-level Real GDP,11621905
1,US24025,2018,County-level Real GDP,11740142
1,US24025,2019,County-level Real GDP,12067932
1,US24025,2017,GDP Percent change from preceding period,1.9
1,US24025,2018,GDP Percent change from preceding period,1
1,US24025,2019,GDP Percent change from preceding period,2.8
1,US24027,2016,County-level Real GDP,23138132
1,US24027,2017,County-level Real GDP,23583074
1,US24027,2018,County-level Real GDP,24100146
1,US24027,2019,County-level Real GDP,24662356
1,US24027,2017,GDP Percent change from preceding period,1.9
1,US24027,2018,GDP Percent change from preceding period,2.2
1,US24027,2019,GDP Percent change from preceding period,2.3
1,US24029,2016,County-level Real GDP,881189
1,US24029,2017,County-level Real GDP,911751
1,US24029,2018,County-level Real GDP,890832
1,US24029,2019,County-level Real GDP,939163
1,US24029,2017,GDP Percent change from preceding period,3.5
1,US24029,2018,GDP Percent change from preceding period,-2.3
1,US24029,2019,GDP Percent change from preceding period,5.4
1,US24031,2016,County-level Real GDP,83999563
1,US24031,2017,County-level Real GDP,85680903
1,US24031,2018,County-level Real GDP,84595142
1,US24031,2019,County-level Real GDP,84895717
1,US24031,2017,GDP Percent change from preceding period,2
1,US24031,2018,GDP Percent change from preceding period,-1.3
1,US24031,2019,GDP Percent change from preceding period,0.4
1,US24033,2016,County-level Real GDP,40248921
1,US24033,2017,County-level Real GDP,40889937
1,US24033,2018,County-level Real GDP,41656275
1,US24033,2019,County-level Real GDP,42073965
1,US24033,2017,GDP Percent change from preceding period,1.6
1,US24033,2018,GDP Percent change from preceding period,1.9
1,US24033,2019,GDP Percent change from preceding period,1
1,US24035,2016,County-level Real GDP,1576427
1,US24035,2017,County-level Real GDP,1697011
1,US24035,2018,County-level Real GDP,1710956
1,US24035,2019,County-level Real GDP,1787711
1,US24035,2017,GDP Percent change from preceding period,7.6
1,US24035,2018,GDP Percent change from preceding period,0.8
1,US24035,2019,GDP Percent change from preceding period,4.5
1,US24037,2016,County-level Real GDP,6390500
1,US24037,2017,County-level Real GDP,6415645
1,US24037,2018,County-level Real GDP,6584760
1,US24037,2019,County-level Real GDP,6806268
1,US24037,2017,GDP Percent change from preceding period,0.4
1,US24037,2018,GDP Percent change from preceding period,2.6
1,US24037,2019,GDP Percent change from preceding period,3.4
1,US24039,2016,County-level Real GDP,1054974
1,US24039,2017,County-level Real GDP,929463
1,US24039,2018,County-level Real GDP,932055
1,US24039,2019,County-level Real GDP,893635
1,US24039,2017,GDP Percent change from preceding period,-11.9
1,US24039,2018,GDP Percent change from preceding period,0.3
1,US24039,2019,GDP Percent change from preceding period,-4.1
1,US24041,2016,County-level Real GDP,1952387
1,US24041,2017,County-level Real GDP,1963494
1,US24041,2018,County-level Real GDP,1969575
1,US24041,2019,County-level Real GDP,1966907
1,US24041,2017,GDP Percent change from preceding period,0.6
1,US24041,2018,GDP Percent change from preceding period,0.3
1,US24041,2019,GDP Percent change from preceding period,-0.1
1,US24043,2016,County-level Real GDP,6697323
1,US24043,2017,County-level Real GDP,6713571
1,US24043,2018,County-level Real GDP,6764069
1,US24043,2019,County-level Real GDP,6871045
1,US24043,2017,GDP Percent change from preceding period,0.2
1,US24043,2018,GDP Percent change from preceding period,0.8
1,US24043,2019,GDP Percent change from preceding period,1.6
1,US24045,2016,County-level Real GDP,4895969
1,US24045,2017,County-level Real GDP,4977095
1,US24045,2018,County-level Real GDP,4965877
1,US24045,2019,County-level Real GDP,4937014
1,US24045,2017,GDP Percent change from preceding period,1.7
1,US24045,2018,GDP Percent change from preceding period,-0.2
1,US24045,2019,GDP Percent change from preceding period,-0.6
1,US24047,2016,County-level Real GDP,2698897
1,US24047,2017,County-level Real GDP,2762448
1,US24047,2018,County-level Real GDP,2772346
1,US24047,2019,County-level Real GDP,2862443
1,US24047,2017,GDP Percent change from preceding period,2.4
1,US24047,2018,GDP Percent change from preceding period,0.4
1,US24047,2019,GDP Percent change from preceding period,3.2
1,US25001,2016,County-level Real GDP,12218581
1,US25001,2017,County-level Real GDP,12373574
1,US25001,2018,County-level Real GDP,12591850
1,US25001,2019,County-level Real GDP,13587539
1,US25001,2017,GDP Percent change from preceding period,1.3
1,US25001,2018,GDP Percent change from preceding period,1.8
1,US25001,2019,GDP Percent change from preceding period,7.9
1,US25003,2016,County-level Real GDP,6520799
1,US25003,2017,County-level Real GDP,6381763
1,US25003,2018,County-level Real GDP,6523352
1,US25003,2019,County-level Real GDP,6649401
1,US25003,2017,GDP Percent change from preceding period,-2.1
1,US25003,2018,GDP Percent change from preceding period,2.2
1,US25003,2019,GDP Percent change from preceding period,1.9
1,US25005,2016,County-level Real GDP,23610863
1,US25005,2017,County-level Real GDP,24417166
1,US25005,2018,County-level Real GDP,24895260
1,US25005,2019,County-level Real GDP,25348582
1,US25005,2017,GDP Percent change from preceding period,3.4
1,US25005,2018,GDP Percent change from preceding period,2
1,US25005,2019,GDP Percent change from preceding period,1.8
1,US25007,2016,County-level Real GDP,1704873
1,US25007,2017,County-level Real GDP,1725736
1,US25007,2018,County-level Real GDP,1786373
1,US25007,2019,County-level Real GDP,1983472
1,US25007,2017,GDP Percent change from preceding period,1.2
1,US25007,2018,GDP Percent change from preceding period,3.5
1,US25007,2019,GDP Percent change from preceding period,11
1,US25009,2016,County-level Real GDP,40626609
1,US25009,2017,County-level Real GDP,41794223
1,US25009,2018,County-level Real GDP,43124535
1,US25009,2019,County-level Real GDP,43828344
1,US25009,2017,GDP Percent change from preceding period,2.9
1,US25009,2018,GDP Percent change from preceding period,3.2
1,US25009,2019,GDP Percent change from preceding period,1.6
1,US25011,2016,County-level Real GDP,2688436
1,US25011,2017,County-level Real GDP,2758644
1,US25011,2018,County-level Real GDP,2793222
1,US25011,2019,County-level Real GDP,2890056
1,US25011,2017,GDP Percent change from preceding period,2.6
1,US25011,2018,GDP Percent change from preceding period,1.3
1,US25011,2019,GDP Percent change from preceding period,3.5
1,US25013,2016,County-level Real GDP,20443970
1,US25013,2017,County-level Real GDP,20543862
1,US25013,2018,County-level Real GDP,20789822
1,US25013,2019,County-level Real GDP,20988224
1,US25013,2017,GDP Percent change from preceding period,0.5
1,US25013,2018,GDP Percent change from preceding period,1.2
1,US25013,2019,GDP Percent change from preceding period,1
1,US25015,2016,County-level Real GDP,6835904
1,US25015,2017,County-level Real GDP,7058656
1,US25015,2018,County-level Real GDP,7140139
1,US25015,2019,County-level Real GDP,7299058
1,US25015,2017,GDP Percent change from preceding period,3.3
1,US25015,2018,GDP Percent change from preceding period,1.2
1,US25015,2019,GDP Percent change from preceding period,2.2
1,US25017,2016,County-level Real GDP,146791776
1,US25017,2017,County-level Real GDP,150559652
1,US25017,2018,County-level Real GDP,158345984
1,US25017,2019,County-level Real GDP,163489036
1,US25017,2017,GDP Percent change from preceding period,2.6
1,US25017,2018,GDP Percent change from preceding period,5.2
1,US25017,2019,GDP Percent change from preceding period,3.2
1,US25019,2016,County-level Real GDP,1714775
1,US25019,2017,County-level Real GDP,1737277
1,US25019,2018,County-level Real GDP,1829071
1,US25019,2019,County-level Real GDP,2052716
1,US25019,2017,GDP Percent change from preceding period,1.3
1,US25019,2018,GDP Percent change from preceding period,5.3
1,US25019,2019,GDP Percent change from preceding period,12.2
1,US25021,2016,County-level Real GDP,49022260
1,US25021,2017,County-level Real GDP,49200373
1,US25021,2018,County-level Real GDP,50115446
1,US25021,2019,County-level Real GDP,51270244
1,US25021,2017,GDP Percent change from preceding period,0.4
1,US25021,2018,GDP Percent change from preceding period,1.9
1,US25021,2019,GDP Percent change from preceding period,2.3
1,US25023,2016,County-level Real GDP,22832632
1,US25023,2017,County-level Real GDP,23501197
1,US25023,2018,County-level Real GDP,24359846
1,US25023,2019,County-level Real GDP,25102280
1,US25023,2017,GDP Percent change from preceding period,2.9
1,US25023,2018,GDP Percent change from preceding period,3.7
1,US25023,2019,GDP Percent change from preceding period,3
1,US25025,2016,County-level Real GDP,105349822
1,US25025,2017,County-level Real GDP,109294494
1,US25025,2018,County-level Real GDP,113397072
1,US25025,2019,County-level Real GDP,114696871
1,US25025,2017,GDP Percent change from preceding period,3.7
1,US25025,2018,GDP Percent change from preceding period,3.8
1,US25025,2019,GDP Percent change from preceding period,1.1
1,US25027,2016,County-level Real GDP,38779107
1,US25027,2017,County-level Real GDP,39441376
1,US25027,2018,County-level Real GDP,40093490
1,US25027,2019,County-level Real GDP,40840078
1,US25027,2017,GDP Percent change from preceding period,1.7
1,US25027,2018,GDP Percent change from preceding period,1.7
1,US25027,2019,GDP Percent change from preceding period,1.9
1,US26001,2016,County-level Real GDP,193476
1,US26001,2017,County-level Real GDP,201752
1,US26001,2018,County-level Real GDP,205306
1,US26001,2019,County-level Real GDP,224122
1,US26001,2017,GDP Percent change from preceding period,4.3
1,US26001,2018,GDP Percent change from preceding period,1.8
1,US26001,2019,GDP Percent change from preceding period,9.2
1,US26003,2016,County-level Real GDP,213996
1,US26003,2017,County-level Real GDP,215619
1,US26003,2018,County-level Real GDP,224379
1,US26003,2019,County-level Real GDP,226329
1,US26003,2017,GDP Percent change from preceding period,0.8
1,US26003,2018,GDP Percent change from preceding period,4.1
1,US26003,2019,GDP Percent change from preceding period,0.9
1,US26005,2016,County-level Real GDP,3839036
1,US26005,2017,County-level Real GDP,3745865
1,US26005,2018,County-level Real GDP,4105992
1,US26005,2019,County-level Real GDP,4022455
1,US26005,2017,GDP Percent change from preceding period,-2.4
1,US26005,2018,GDP Percent change from preceding period,9.6
1,US26005,2019,GDP Percent change from preceding period,-2
1,US26007,2016,County-level Real GDP,990536
1,US26007,2017,County-level Real GDP,1004178
1,US26007,2018,County-level Real GDP,997537
1,US26007,2019,County-level Real GDP,1026392
1,US26007,2017,GDP Percent change from preceding period,1.4
1,US26007,2018,GDP Percent change from preceding period,-0.7
1,US26007,2019,GDP Percent change from preceding period,2.9
1,US26009,2016,County-level Real GDP,521585
1,US26009,2017,County-level Real GDP,538525
1,US26009,2018,County-level Real GDP,518020
1,US26009,2019,County-level Real GDP,533730
1,US26009,2017,GDP Percent change from preceding period,3.2
1,US26009,2018,GDP Percent change from preceding period,-3.8
1,US26009,2019,GDP Percent change from preceding period,3
1,US26011,2016,County-level Real GDP,387737
1,US26011,2017,County-level Real GDP,407211
1,US26011,2018,County-level Real GDP,418791
1,US26011,2019,County-level Real GDP,429490
1,US26011,2017,GDP Percent change from preceding period,5
1,US26011,2018,GDP Percent change from preceding period,2.8
1,US26011,2019,GDP Percent change from preceding period,2.6
1,US26013,2016,County-level Real GDP,223168
1,US26013,2017,County-level Real GDP,226974
1,US26013,2018,County-level Real GDP,224873
1,US26013,2019,County-level Real GDP,239962
1,US26013,2017,GDP Percent change from preceding period,1.7
1,US26013,2018,GDP Percent change from preceding period,-0.9
1,US26013,2019,GDP Percent change from preceding period,6.7
1,US26015,2016,County-level Real GDP,1381495
1,US26015,2017,County-level Real GDP,1429218
1,US26015,2018,County-level Real GDP,1450538
1,US26015,2019,County-level Real GDP,1501106
1,US26015,2017,GDP Percent change from preceding period,3.5
1,US26015,2018,GDP Percent change from preceding period,1.5
1,US26015,2019,GDP Percent change from preceding period,3.5
1,US26017,2016,County-level Real GDP,3328608
1,US26017,2017,County-level Real GDP,3276135
1,US26017,2018,County-level Real GDP,3319686
1,US26017,2019,County-level Real GDP,3323417
1,US26017,2017,GDP Percent change from preceding period,-1.6
1,US26017,2018,GDP Percent change from preceding period,1.3
1,US26017,2019,GDP Percent change from preceding period,0.1
1,US26019,2016,County-level Real GDP,399501
1,US26019,2017,County-level Real GDP,402446
1,US26019,2018,County-level Real GDP,409927
1,US26019,2019,County-level Real GDP,425467
1,US26019,2017,GDP Percent change from preceding period,0.7
1,US26019,2018,GDP Percent change from preceding period,1.9
1,US26019,2019,GDP Percent change from preceding period,3.8
1,US26021,2016,County-level Real GDP,6906095
1,US26021,2017,County-level Real GDP,7232466
1,US26021,2018,County-level Real GDP,7140383
1,US26021,2019,County-level Real GDP,7043241
1,US26021,2017,GDP Percent change from preceding period,4.7
1,US26021,2018,GDP Percent change from preceding period,-1.3
1,US26021,2019,GDP Percent change from preceding period,-1.4
1,US26023,2016,County-level Real GDP,1245503
1,US26023,2017,County-level Real GDP,1239804
1,US26023,2018,County-level Real GDP,1281368
1,US26023,2019,County-level Real GDP,1308754
1,US26023,2017,GDP Percent change from preceding period,-0.5
1,US26023,2018,GDP Percent change from preceding period,3.4
1,US26023,2019,GDP Percent change from preceding period,2.1
1,US26025,2016,County-level Real GDP,5837316
1,US26025,2017,County-level Real GDP,5868172
1,US26025,2018,County-level Real GDP,5893153
1,US26025,2019,County-level Real GDP,5848265
1,US26025,2017,GDP Percent change from preceding period,0.5
1,US26025,2018,GDP Percent change from preceding period,0.4
1,US26025,2019,GDP Percent change from preceding period,-0.8
1,US26027,2016,County-level Real GDP,978394
1,US26027,2017,County-level Real GDP,996554
1,US26027,2018,County-level Real GDP,1031096
1,US26027,2019,County-level Real GDP,1059521
1,US26027,2017,GDP Percent change from preceding period,1.9
1,US26027,2018,GDP Percent change from preceding period,3.5
1,US26027,2019,GDP Percent change from preceding period,2.8
1,US26029,2016,County-level Real GDP,1076561
1,US26029,2017,County-level Real GDP,1094022
1,US26029,2018,County-level Real GDP,1121031
1,US26029,2019,County-level Real GDP,1110353
1,US26029,2017,GDP Percent change from preceding period,1.6
1,US26029,2018,GDP Percent change from preceding period,2.5
1,US26029,2019,GDP Percent change from preceding period,-1
1,US26031,2016,County-level Real GDP,573953
1,US26031,2017,County-level Real GDP,577502
1,US26031,2018,County-level Real GDP,592039
1,US26031,2019,County-level Real GDP,603871
1,US26031,2017,GDP Percent change from preceding period,0.6
1,US26031,2018,GDP Percent change from preceding period,2.5
1,US26031,2019,GDP Percent change from preceding period,2
1,US26033,2016,County-level Real GDP,1028903
1,US26033,2017,County-level Real GDP,1032072
1,US26033,2018,County-level Real GDP,1055358
1,US26033,2019,County-level Real GDP,1064432
1,US26033,2017,GDP Percent change from preceding period,0.3
1,US26033,2018,GDP Percent change from preceding period,2.3
1,US26033,2019,GDP Percent change from preceding period,0.9
1,US26035,2016,County-level Real GDP,820994
1,US26035,2017,County-level Real GDP,847144
1,US26035,2018,County-level Real GDP,917258
1,US26035,2019,County-level Real GDP,935235
1,US26035,2017,GDP Percent change from preceding period,3.2
1,US26035,2018,GDP Percent change from preceding period,8.3
1,US26035,2019,GDP Percent change from preceding period,2
1,US26037,2016,County-level Real GDP,1998643
1,US26037,2017,County-level Real GDP,1948236
1,US26037,2018,County-level Real GDP,1997257
1,US26037,2019,County-level Real GDP,2050482
1,US26037,2017,GDP Percent change from preceding period,-2.5
1,US26037,2018,GDP Percent change from preceding period,2.5
1,US26037,2019,GDP Percent change from preceding period,2.7
1,US26039,2016,County-level Real GDP,358118
1,US26039,2017,County-level Real GDP,401196
1,US26039,2018,County-level Real GDP,426378
1,US26039,2019,County-level Real GDP,412201
1,US26039,2017,GDP Percent change from preceding period,12
1,US26039,2018,GDP Percent change from preceding period,6.3
1,US26039,2019,GDP Percent change from preceding period,-3.3
1,US26041,2016,County-level Real GDP,1137804
1,US26041,2017,County-level Real GDP,1118977
1,US26041,2018,County-level Real GDP,1146425
1,US26041,2019,County-level Real GDP,1176574
1,US26041,2017,GDP Percent change from preceding period,-1.7
1,US26041,2018,GDP Percent change from preceding period,2.5
1,US26041,2019,GDP Percent change from preceding period,2.6
1,US26043,2016,County-level Real GDP,1176187
1,US26043,2017,County-level Real GDP,1213888
1,US26043,2018,County-level Real GDP,1244100
1,US26043,2019,County-level Real GDP,1232370
1,US26043,2017,GDP Percent change from preceding period,3.2
1,US26043,2018,GDP Percent change from preceding period,2.5
1,US26043,2019,GDP Percent change from preceding period,-0.9
1,US26045,2016,County-level Real GDP,4717436
1,US26045,2017,County-level Real GDP,4697712
1,US26045,2018,County-level Real GDP,4752651
1,US26045,2019,County-level Real GDP,4876632
1,US26045,2017,GDP Percent change from preceding period,-0.4
1,US26045,2018,GDP Percent change from preceding period,1.2
1,US26045,2019,GDP Percent change from preceding period,2.6
1,US26047,2016,County-level Real GDP,1519158
1,US26047,2017,County-level Real GDP,1552166
1,US26047,2018,County-level Real GDP,1576416
1,US26047,2019,County-level Real GDP,1620360
1,US26047,2017,GDP Percent change from preceding period,2.2
1,US26047,2018,GDP Percent change from preceding period,1.6
1,US26047,2019,GDP Percent change from preceding period,2.8
1,US26049,2016,County-level Real GDP,14687136
1,US26049,2017,County-level Real GDP,14662436
1,US26049,2018,County-level Real GDP,14834898
1,US26049,2019,County-level Real GDP,14994994
1,US26049,2017,GDP Percent change from preceding period,-0.2
1,US26049,2018,GDP Percent change from preceding period,1.2
1,US26049,2019,GDP Percent change from preceding period,1.1
1,US26051,2016,County-level Real GDP,405269
1,US26051,2017,County-level Real GDP,428392
1,US26051,2018,County-level Real GDP,448248
1,US26051,2019,County-level Real GDP,471364
1,US26051,2017,GDP Percent change from preceding period,5.7
1,US26051,2018,GDP Percent change from preceding period,4.6
1,US26051,2019,GDP Percent change from preceding period,5.2
1,US26053,2016,County-level Real GDP,427398
1,US26053,2017,County-level Real GDP,422404
1,US26053,2018,County-level Real GDP,434905
1,US26053,2019,County-level Real GDP,447700
1,US26053,2017,GDP Percent change from preceding period,-1.2
1,US26053,2018,GDP Percent change from preceding period,3
1,US26053,2019,GDP Percent change from preceding period,2.9
1,US26055,2016,County-level Real GDP,4466254
1,US26055,2017,County-level Real GDP,4518442
1,US26055,2018,County-level Real GDP,4613295
1,US26055,2019,County-level Real GDP,4648972
1,US26055,2017,GDP Percent change from preceding period,1.2
1,US26055,2018,GDP Percent change from preceding period,2.1
1,US26055,2019,GDP Percent change from preceding period,0.8
1,US26057,2016,County-level Real GDP,1200514
1,US26057,2017,County-level Real GDP,1221649
1,US26057,2018,County-level Real GDP,1271683
1,US26057,2019,County-level Real GDP,1315990
1,US26057,2017,GDP Percent change from preceding period,1.8
1,US26057,2018,GDP Percent change from preceding period,4.1
1,US26057,2019,GDP Percent change from preceding period,3.5
1,US26059,2016,County-level Real GDP,1421336
1,US26059,2017,County-level Real GDP,1430106
1,US26059,2018,County-level Real GDP,1425742
1,US26059,2019,County-level Real GDP,1421987
1,US26059,2017,GDP Percent change from preceding period,0.6
1,US26059,2018,GDP Percent change from preceding period,-0.3
1,US26059,2019,GDP Percent change from preceding period,-0.3
1,US26061,2016,County-level Real GDP,1004763
1,US26061,2017,County-level Real GDP,1008639
1,US26061,2018,County-level Real GDP,1031918
1,US26061,2019,County-level Real GDP,1036686
1,US26061,2017,GDP Percent change from preceding period,0.4
1,US26061,2018,GDP Percent change from preceding period,2.3
1,US26061,2019,GDP Percent change from preceding period,0.5
1,US26063,2016,County-level Real GDP,1355848
1,US26063,2017,County-level Real GDP,1544576
1,US26063,2018,County-level Real GDP,1516243
1,US26063,2019,County-level Real GDP,1642311
1,US26063,2017,GDP Percent change from preceding period,13.9
1,US26063,2018,GDP Percent change from preceding period,-1.8
1,US26063,2019,GDP Percent change from preceding period,8.3
1,US26065,2016,County-level Real GDP,14513528
1,US26065,2017,County-level Real GDP,14970250
1,US26065,2018,County-level Real GDP,15313646
1,US26065,2019,County-level Real GDP,15335990
1,US26065,2017,GDP Percent change from preceding period,3.1
1,US26065,2018,GDP Percent change from preceding period,2.3
1,US26065,2019,GDP Percent change from preceding period,0.1
1,US26067,2016,County-level Real GDP,1434044
1,US26067,2017,County-level Real GDP,1459520
1,US26067,2018,County-level Real GDP,1430003
1,US26067,2019,County-level Real GDP,1528792
1,US26067,2017,GDP Percent change from preceding period,1.8
1,US26067,2018,GDP Percent change from preceding period,-2
1,US26067,2019,GDP Percent change from preceding period,6.9
1,US26069,2016,County-level Real GDP,693894
1,US26069,2017,County-level Real GDP,736202
1,US26069,2018,County-level Real GDP,755624
1,US26069,2019,County-level Real GDP,828349
1,US26069,2017,GDP Percent change from preceding period,6.1
1,US26069,2018,GDP Percent change from preceding period,2.6
1,US26069,2019,GDP Percent change from preceding period,9.6
1,US26071,2016,County-level Real GDP,291434
1,US26071,2017,County-level Real GDP,291152
1,US26071,2018,County-level Real GDP,297197
1,US26071,2019,County-level Real GDP,309953
1,US26071,2017,GDP Percent change from preceding period,-0.1
1,US26071,2018,GDP Percent change from preceding period,2.1
1,US26071,2019,GDP Percent change from preceding period,4.3
1,US26073,2016,County-level Real GDP,2197317
1,US26073,2017,County-level Real GDP,2172248
1,US26073,2018,County-level Real GDP,2214339
1,US26073,2019,County-level Real GDP,2187561
1,US26073,2017,GDP Percent change from preceding period,-1.1
1,US26073,2018,GDP Percent change from preceding period,1.9
1,US26073,2019,GDP Percent change from preceding period,-1.2
1,US26075,2016,County-level Real GDP,5342262
1,US26075,2017,County-level Real GDP,5455663
1,US26075,2018,County-level Real GDP,5610800
1,US26075,2019,County-level Real GDP,5684311
1,US26075,2017,GDP Percent change from preceding period,2.1
1,US26075,2018,GDP Percent change from preceding period,2.8
1,US26075,2019,GDP Percent change from preceding period,1.3
1,US26077,2016,County-level Real GDP,11688699
1,US26077,2017,County-level Real GDP,12181110
1,US26077,2018,County-level Real GDP,12622520
1,US26077,2019,County-level Real GDP,12819078
1,US26077,2017,GDP Percent change from preceding period,4.2
1,US26077,2018,GDP Percent change from preceding period,3.6
1,US26077,2019,GDP Percent change from preceding period,1.6
1,US26079,2016,County-level Real GDP,447825
1,US26079,2017,County-level Real GDP,467890
1,US26079,2018,County-level Real GDP,501993
1,US26079,2019,County-level Real GDP,505887
1,US26079,2017,GDP Percent change from preceding period,4.5
1,US26079,2018,GDP Percent change from preceding period,7.3
1,US26079,2019,GDP Percent change from preceding period,0.8
1,US26081,2016,County-level Real GDP,36728636
1,US26081,2017,County-level Real GDP,37586027
1,US26081,2018,County-level Real GDP,38689437
1,US26081,2019,County-level Real GDP,38854663
1,US26081,2017,GDP Percent change from preceding period,2.3
1,US26081,2018,GDP Percent change from preceding period,2.9
1,US26081,2019,GDP Percent change from preceding period,0.4
1,US26083,2016,County-level Real GDP,46566
1,US26083,2017,County-level Real GDP,44983
1,US26083,2018,County-level Real GDP,44547
1,US26083,2019,County-level Real GDP,48771
1,US26083,2017,GDP Percent change from preceding period,-3.4
1,US26083,2018,GDP Percent change from preceding period,-1
1,US26083,2019,GDP Percent change from preceding period,9.5
1,US26085,2016,County-level Real GDP,183900
1,US26085,2017,County-level Real GDP,187323
1,US26085,2018,County-level Real GDP,190383
1,US26085,2019,County-level Real GDP,213636
1,US26085,2017,GDP Percent change from preceding period,1.9
1,US26085,2018,GDP Percent change from preceding period,1.6
1,US26085,2019,GDP Percent change from preceding period,12.2
1,US26087,2016,County-level Real GDP,1960584
1,US26087,2017,County-level Real GDP,1994517
1,US26087,2018,County-level Real GDP,2052856
1,US26087,2019,County-level Real GDP,2086670
1,US26087,2017,GDP Percent change from preceding period,1.7
1,US26087,2018,GDP Percent change from preceding period,2.9
1,US26087,2019,GDP Percent change from preceding period,1.6
1,US26089,2016,County-level Real GDP,642499
1,US26089,2017,County-level Real GDP,623995
1,US26089,2018,County-level Real GDP,667316
1,US26089,2019,County-level Real GDP,689264
1,US26089,2017,GDP Percent change from preceding period,-2.9
1,US26089,2018,GDP Percent change from preceding period,6.9
1,US26089,2019,GDP Percent change from preceding period,3.3
1,US26091,2016,County-level Real GDP,2631479
1,US26091,2017,County-level Real GDP,2692608
1,US26091,2018,County-level Real GDP,2831083
1,US26091,2019,County-level Real GDP,2707924
1,US26091,2017,GDP Percent change from preceding period,2.3
1,US26091,2018,GDP Percent change from preceding period,5.1
1,US26091,2019,GDP Percent change from preceding period,-4.4
1,US26093,2016,County-level Real GDP,5845457
1,US26093,2017,County-level Real GDP,6132207
1,US26093,2018,County-level Real GDP,6330413
1,US26093,2019,County-level Real GDP,6454115
1,US26093,2017,GDP Percent change from preceding period,4.9
1,US26093,2018,GDP Percent change from preceding period,3.2
1,US26093,2019,GDP Percent change from preceding period,2
1,US26095,2016,County-level Real GDP,150931
1,US26095,2017,County-level Real GDP,152162
1,US26095,2018,County-level Real GDP,151568
1,US26095,2019,County-level Real GDP,152079
1,US26095,2017,GDP Percent change from preceding period,0.8
1,US26095,2018,GDP Percent change from preceding period,-0.4
1,US26095,2019,GDP Percent change from preceding period,0.3
1,US26097,2016,County-level Real GDP,405764
1,US26097,2017,County-level Real GDP,398625
1,US26097,2018,County-level Real GDP,403712
1,US26097,2019,County-level Real GDP,419156
1,US26097,2017,GDP Percent change from preceding period,-1.8
1,US26097,2018,GDP Percent change from preceding period,1.3
1,US26097,2019,GDP Percent change from preceding period,3.8
1,US26099,2016,County-level Real GDP,34884320
1,US26099,2017,County-level Real GDP,35710190
1,US26099,2018,County-level Real GDP,36563359
1,US26099,2019,County-level Real GDP,36676006
1,US26099,2017,GDP Percent change from preceding period,2.4
1,US26099,2018,GDP Percent change from preceding period,2.4
1,US26099,2019,GDP Percent change from preceding period,0.3
1,US26101,2016,County-level Real GDP,681803
1,US26101,2017,County-level Real GDP,690430
1,US26101,2018,County-level Real GDP,698763
1,US26101,2019,County-level Real GDP,717935
1,US26101,2017,GDP Percent change from preceding period,1.3
1,US26101,2018,GDP Percent change from preceding period,1.2
1,US26101,2019,GDP Percent change from preceding period,2.7
1,US26103,2016,County-level Real GDP,3102946
1,US26103,2017,County-level Real GDP,2973420
1,US26103,2018,County-level Real GDP,2939617
